GENERATION_PROJECT,gen_tech,gen_energy_source,gen_load_zone,gen_max_age,gen_is_variable,gen_is_flexible_baseload,gen_is_baseload,gen_can_provide_spinning_reserves,gen_can_provide_quickstart_reserves,gen_full_load_heat_rate,gen_variable_om,gen_connect_cost_per_mw,gen_scheduled_outage_rate,gen_forced_outage_rate,gen_capacity_limit_mw,gen_min_build_capacity,gen_is_cogen,gen_storage_efficiency,gen_store_to_release_ratio,gen_storage_energy_to_power_ratio,gen_min_load_fraction,gen_is_pumped_hydro
NER-Manipur-Pumped Storage_EP,Pumped Storage_EP,HP,NER,100,FALSE,FALSE,FALSE,TRUE,TRUE,.,0,0,0.094,0.051,.,0,FALSE,0.74,1,15.5,0,TRUE
NER-Manipur-PV,PV,Solar,NER,20,TRUE,FALSE,FALSE,TRUE,FALSE,.,0,0,0,0.02,.,0,FALSE,.,.,.,0,FALSE
NER-Manipur-PV_EP,PV_EP,Solar,NER,20,TRUE,FALSE,FALSE,TRUE,FALSE,.,0,0,0,0.02,0,0,FALSE,.,.,.,0,FALSE
NER-Manipur-Onshore,Onshore,Wind,NER,30,TRUE,FALSE,FALSE,TRUE,FALSE,.,0,0,0.0139,0.02,.,0,FALSE,.,.,.,0,FALSE
NER-Manipur-Onshore_EP,Onshore_EP,Wind,NER,30,TRUE,FALSE,FALSE,TRUE,FALSE,.,0,0,0.0139,0.02,0,0,FALSE,.,.,.,0,FALSE
NER-Manipur-Battery,Battery,Storage,NER,15,FALSE,FALSE,FALSE,TRUE,TRUE,.,0,0,0.0055,0.02,.,0,FALSE,0.85,1,4,0,FALSE
NER-Meghalaya-Run-of-River_EP,Run-of-River_EP,Water,NER,100,FALSE,FALSE,FALSE,TRUE,TRUE,.,0,0,0.094,0.051,.,0,FALSE,.,.,.,0.3,FALSE
NER-Meghalaya-RoR-with Pondage_EP,RoR-with Pondage_EP,Water,NER,100,FALSE,FALSE,FALSE,TRUE,TRUE,.,0,0,0.094,0.051,.,0,FALSE,.,.,.,0.3,FALSE
NER-Meghalaya-Storage_EP,Storage_EP,Water,NER,100,FALSE,FALSE,FALSE,TRUE,TRUE,.,0,0,0.094,0.051,.,0,FALSE,.,.,.,0.3,FALSE
NER-Meghalaya-Pumped Storage_EP,Pumped Storage_EP,HP,NER,100,FALSE,FALSE,FALSE,TRUE,TRUE,.,0,0,0.094,0.051,.,0,FALSE,0.74,1,15.5,0,TRUE
NER-Meghalaya-PV,PV,Solar,NER,20,TRUE,FALSE,FALSE,TRUE,FALSE,.,0,0,0,0.02,.,0,FALSE,.,.,.,0,FALSE
NER-Meghalaya-PV_EP,PV_EP,Solar,NER,20,TRUE,FALSE,FALSE,TRUE,FALSE,.,0,0,0,0.02,0,0,FALSE,.,.,.,0,FALSE
NER-Meghalaya-Onshore,Onshore,Wind,NER,30,TRUE,FALSE,FALSE,TRUE,FALSE,.,0,0,0.0139,0.02,.,0,FALSE,.,.,.,0,FALSE
NER-Meghalaya-Onshore_EP,Onshore_EP,Wind,NER,30,TRUE,FALSE,FALSE,TRUE,FALSE,.,0,0,0.0139,0.02,0,0,FALSE,.,.,.,0,FALSE
NER-Meghalaya-Battery,Battery,Storage,NER,15,FALSE,FALSE,FALSE,TRUE,TRUE,.,0,0,0.0055,0.02,.,0,FALSE,0.85,1,4,0,FALSE
NER-Mizoram-Run-of-River_EP,Run-of-River_EP,Water,NER,100,FALSE,FALSE,FALSE,TRUE,TRUE,.,0,0,0.094,0.051,.,0,FALSE,.,.,.,0.3,FALSE
NER-Mizoram-RoR-with Pondage_EP,RoR-with Pondage_EP,Water,NER,100,FALSE,FALSE,FALSE,TRUE,TRUE,.,0,0,0.094,0.051,.,0,FALSE,.,.,.,0.3,FALSE
NER-Mizoram-Storage_EP,Storage_EP,Water,NER,100,FALSE,FALSE,FALSE,TRUE,TRUE,.,0,0,0.094,0.051,.,0,FALSE,.,.,.,0.3,FALSE
NER-Mizoram-Pumped Storage_EP,Pumped Storage_EP,HP,NER,100,FALSE,FALSE,FALSE,TRUE,TRUE,.,0,0,0.094,0.051,.,0,FALSE,0.74,1,15.5,0,TRUE
NER-Mizoram-PV,PV,Solar,NER,20,TRUE,FALSE,FALSE,TRUE,FALSE,.,0,0,0,0.02,.,0,FALSE,.,.,.,0,FALSE
NER-Mizoram-PV_EP,PV_EP,Solar,NER,20,TRUE,FALSE,FALSE,TRUE,FALSE,.,0,0,0,0.02,0,0,FALSE,.,.,.,0,FALSE
NER-Mizoram-Onshore,Onshore,Wind,NER,30,TRUE,FALSE,FALSE,TRUE,FALSE,.,0,0,0.0139,0.02,.,0,FALSE,.,.,.,0,FALSE
NER-Mizoram-Onshore_EP,Onshore_EP,Wind,NER,30,TRUE,FALSE,FALSE,TRUE,FALSE,.,0,0,0.0139,0.02,0,0,FALSE,.,.,.,0,FALSE
NER-Mizoram-Battery,Battery,Storage,NER,15,FALSE,FALSE,FALSE,TRUE,TRUE,.,0,0,0.0055,0.02,.,0,FALSE,0.85,1,4,0,FALSE
NER-Nagaland-Run-of-River_EP,Run-of-River_EP,Water,NER,100,FALSE,FALSE,FALSE,TRUE,TRUE,.,0,0,0.094,0.051,.,0,FALSE,.,.,.,0.3,FALSE
NER-Nagaland-RoR-with Pondage_EP,RoR-with Pondage_EP,Water,NER,100,FALSE,FALSE,FALSE,TRUE,TRUE,.,0,0,0.094,0.051,.,0,FALSE,.,.,.,0.3,FALSE
NER-Nagaland-Storage_EP,Storage_EP,Water,NER,100,FALSE,FALSE,FALSE,TRUE,TRUE,.,0,0,0.094,0.051,.,0,FALSE,.,.,.,0.3,FALSE
NER-Nagaland-Pumped Storage_EP,Pumped Storage_EP,HP,NER,100,FALSE,FALSE,FALSE,TRUE,TRUE,.,0,0,0.094,0.051,.,0,FALSE,0.74,1,15.5,0,TRUE
NER-Nagaland-PV,PV,Solar,NER,20,TRUE,FALSE,FALSE,TRUE,FALSE,.,0,0,0,0.02,.,0,FALSE,.,.,.,0,FALSE
NER-Nagaland-PV_EP,PV_EP,Solar,NER,20,TRUE,FALSE,FALSE,TRUE,FALSE,.,0,0,0,0.02,0,0,FALSE,.,.,.,0,FALSE
NER-Nagaland-Onshore,Onshore,Wind,NER,30,TRUE,FALSE,FALSE,TRUE,FALSE,.,0,0,0.0139,0.02,.,0,FALSE,.,.,.,0,FALSE
NER-Nagaland-Onshore_EP,Onshore_EP,Wind,NER,30,TRUE,FALSE,FALSE,TRUE,FALSE,.,0,0,0.0139,0.02,0,0,FALSE,.,.,.,0,FALSE
NER-Nagaland-Battery,Battery,Storage,NER,15,FALSE,FALSE,FALSE,TRUE,TRUE,.,0,0,0.0055,0.02,.,0,FALSE,0.85,1,4,0,FALSE
NER-Tripura-Run-of-River_EP,Run-of-River_EP,Water,NER,100,FALSE,FALSE,FALSE,TRUE,TRUE,.,0,0,0.094,0.051,.,0,FALSE,.,.,.,0.3,FALSE
NER-Tripura-RoR-with Pondage_EP,RoR-with Pondage_EP,Water,NER,100,FALSE,FALSE,FALSE,TRUE,TRUE,.,0,0,0.094,0.051,.,0,FALSE,.,.,.,0.3,FALSE
NER-Tripura-Storage_EP,Storage_EP,Water,NER,100,FALSE,FALSE,FALSE,TRUE,TRUE,.,0,0,0.094,0.051,.,0,FALSE,.,.,.,0.3,FALSE
NER-Tripura-Pumped Storage_EP,Pumped Storage_EP,HP,NER,100,FALSE,FALSE,FALSE,TRUE,TRUE,.,0,0,0.094,0.051,.,0,FALSE,0.74,1,15.5,0,TRUE
NER-Tripura-PV,PV,Solar,NER,20,TRUE,FALSE,FALSE,TRUE,FALSE,.,0,0,0,0.02,.,0,FALSE,.,.,.,0,FALSE
NER-Tripura-PV_EP,PV_EP,Solar,NER,20,TRUE,FALSE,FALSE,TRUE,FALSE,.,0,0,0,0.02,41,0,FALSE,.,.,.,0,FALSE
NER-Tripura-Onshore,Onshore,Wind,NER,30,TRUE,FALSE,FALSE,TRUE,FALSE,.,0,0,0.0139,0.02,.,0,FALSE,.,.,.,0,FALSE
NER-Tripura-Onshore_EP,Onshore_EP,Wind,NER,30,TRUE,FALSE,FALSE,TRUE,FALSE,.,0,0,0.0139,0.02,0,0,FALSE,.,.,.,0,FALSE
NER-Tripura-Battery,Battery,Storage,NER,15,FALSE,FALSE,FALSE,TRUE,TRUE,.,0,0,0.0055,0.02,.,0,FALSE,0.85,1,4,0,FALSE
NR-Chandigarh-Coal-SUBCRITICAL,Coal-SUBCRITICAL,Coal,NR,30,FALSE,TRUE,FALSE,FALSE,FALSE,9.478166667,0,0,0.52,0.05,.,0,FALSE,.,.,.,0.5,FALSE
NR-Chandigarh-Coal-SUBCRITICAL_EP,Coal-SUBCRITICAL_EP,Coal,NR,30,FALSE,TRUE,FALSE,FALSE,FALSE,9.478166667,0,0,0.52,0.05,3666.666667,0,FALSE,.,.,.,0.5,FALSE
NR-Chandigarh-Coal-SUPERCRITICAL,Coal-SUPERCRITICAL,Coal,NR,40,FALSE,TRUE,FALSE,FALSE,FALSE,8.53035,0,0,0.32,0.05,.,0,FALSE,.,.,.,0.5,FALSE
NR-Chandigarh-Coal-SUPERCRITICAL_EP,Coal-SUPERCRITICAL_EP,Coal,NR,40,FALSE,TRUE,FALSE,FALSE,FALSE,8.53035,0,0,0.32,0.05,1555.555556,0,FALSE,.,.,.,0.5,FALSE
NR-Chandigarh-Coal-ULTRASUPERCRITICAL,Coal-ULTRASUPERCRITICAL,Coal,NR,40,FALSE,TRUE,FALSE,FALSE,FALSE,8.127214947,0,0,0.32,0.05,.,0,FALSE,.,.,.,0.5,FALSE
NR-Chandigarh-Coal-ULTRASUPERCRITICAL_EP,Coal-ULTRASUPERCRITICAL_EP,Coal,NR,40,FALSE,TRUE,FALSE,FALSE,FALSE,8.127214947,0,0,0.32,0.05,0,0,FALSE,.,.,.,0.5,FALSE
NR-Chandigarh-Coal-IGCC,Coal-IGCC,Coal,NR,40,FALSE,TRUE,FALSE,FALSE,FALSE,7.708123948,0,0,0.32,0.05,.,0,FALSE,.,.,.,0.5,FALSE
NR-Chandigarh-Coal-IGCC_EP,Coal-IGCC_EP,Coal,NR,40,FALSE,TRUE,FALSE,FALSE,FALSE,7.708123948,0,0,0.32,0.05,0,0,FALSE,.,.,.,0.5,FALSE
NR-Chandigarh-Gas-CCGT,Gas-CCGT,Gas,NR,20,FALSE,FALSE,FALSE,TRUE,TRUE,5.987439223,0,0,0.65,0.0224,.,0,FALSE,.,.,.,0.4,FALSE
NR-Chandigarh-Gas-CCGT_EP,Gas-CCGT_EP,Gas,NR,20,FALSE,FALSE,FALSE,TRUE,TRUE,5.987439223,0,0,0.65,0.0224,633.3333333,0,FALSE,.,.,.,0.4,FALSE
NR-Chandigarh-Gas-turbine,Gas-turbine,Gas,NR,20,FALSE,FALSE,FALSE,TRUE,TRUE,8.610652824,0,0,0.0318,0.0413,.,0,FALSE,.,.,.,0.25,FALSE
NR-Chandigarh-Gas-turbine_EP,Gas-turbine_EP,Gas,NR,20,FALSE,FALSE,FALSE,TRUE,TRUE,8.610652824,0,0,0.0318,0.0413,0,0,FALSE,.,.,.,0.25,FALSE
NR-Chandigarh-Nuclear,Nuclear,Uranium,NR,40,FALSE,FALSE,TRUE,FALSE,FALSE,10.33981818,0,0,0.1112,0.0272,.,0,FALSE,.,.,.,1,FALSE
NR-Chandigarh-Nuclear_EP,Nuclear_EP,Uranium,NR,40,FALSE,FALSE,TRUE,FALSE,FALSE,10.33981818,0,0,0.1112,0.0272,188.8888889,0,FALSE,.,.,.,1,FALSE
NR-Delhi-Coal-SUBCRITICAL,Coal-SUBCRITICAL,Coal,NR,30,FALSE,TRUE,FALSE,FALSE,FALSE,9.478166667,0,0,0.52,0.05,.,0,FALSE,.,.,.,0.5,FALSE
NR-Delhi-Coal-SUBCRITICAL_EP,Coal-SUBCRITICAL_EP,Coal,NR,30,FALSE,TRUE,FALSE,FALSE,FALSE,9.478166667,0,0,0.52,0.05,3666.666667,0,FALSE,.,.,.,0.5,FALSE
NR-Delhi-Coal-SUPERCRITICAL,Coal-SUPERCRITICAL,Coal,NR,40,FALSE,TRUE,FALSE,FALSE,FALSE,8.53035,0,0,0.32,0.05,.,0,FALSE,.,.,.,0.5,FALSE
NR-Delhi-Coal-SUPERCRITICAL_EP,Coal-SUPERCRITICAL_EP,Coal,NR,40,FALSE,TRUE,FALSE,FALSE,FALSE,8.53035,0,0,0.32,0.05,1555.555556,0,FALSE,.,.,.,0.5,FALSE
NR-Delhi-Coal-ULTRASUPERCRITICAL,Coal-ULTRASUPERCRITICAL,Coal,NR,40,FALSE,TRUE,FALSE,FALSE,FALSE,8.127214947,0,0,0.32,0.05,.,0,FALSE,.,.,.,0.5,FALSE
NR-Delhi-Coal-ULTRASUPERCRITICAL_EP,Coal-ULTRASUPERCRITICAL_EP,Coal,NR,40,FALSE,TRUE,FALSE,FALSE,FALSE,8.127214947,0,0,0.32,0.05,0,0,FALSE,.,.,.,0.5,FALSE
NR-Delhi-Coal-IGCC,Coal-IGCC,Coal,NR,40,FALSE,TRUE,FALSE,FALSE,FALSE,7.708123948,0,0,0.32,0.05,.,0,FALSE,.,.,.,0.5,FALSE
NR-Delhi-Coal-IGCC_EP,Coal-IGCC_EP,Coal,NR,40,FALSE,TRUE,FALSE,FALSE,FALSE,7.708123948,0,0,0.32,0.05,0,0,FALSE,.,.,.,0.5,FALSE
NR-Delhi-Gas-CCGT,Gas-CCGT,Gas,NR,20,FALSE,FALSE,FALSE,TRUE,TRUE,5.987439223,0,0,0.65,0.0224,.,0,FALSE,.,.,.,0.4,FALSE
NR-Delhi-Gas-CCGT_EP,Gas-CCGT_EP,Gas,NR,20,FALSE,FALSE,FALSE,TRUE,TRUE,5.987439223,0,0,0.65,0.0224,633.3333333,0,FALSE,.,.,.,0.4,FALSE
NR-Delhi-Gas-turbine,Gas-turbine,Gas,NR,20,FALSE,FALSE,FALSE,TRUE,TRUE,8.610652824,0,0,0.0318,0.0413,.,0,FALSE,.,.,.,0.25,FALSE
NR-Delhi-Gas-turbine_EP,Gas-turbine_EP,Gas,NR,20,FALSE,FALSE,FALSE,TRUE,TRUE,8.610652824,0,0,0.0318,0.0413,0,0,FALSE,.,.,.,0.25,FALSE
NR-Delhi-Nuclear,Nuclear,Uranium,NR,40,FALSE,FALSE,TRUE,FALSE,FALSE,10.33981818,0,0,0.1112,0.0272,.,0,FALSE,.,.,.,1,FALSE
NR-Delhi-Nuclear_EP,Nuclear_EP,Uranium,NR,40,FALSE,FALSE,TRUE,FALSE,FALSE,10.33981818,0,0,0.1112,0.0272,188.8888889,0,FALSE,.,.,.,1,FALSE
NR-Haryana-Coal-SUBCRITICAL,Coal-SUBCRITICAL,Coal,NR,30,FALSE,TRUE,FALSE,FALSE,FALSE,9.478166667,0,0,0.52,0.05,.,0,FALSE,.,.,.,0.5,FALSE
NR-Haryana-Coal-SUBCRITICAL_EP,Coal-SUBCRITICAL_EP,Coal,NR,30,FALSE,TRUE,FALSE,FALSE,FALSE,9.478166667,0,0,0.52,0.05,3666.666667,0,FALSE,.,.,.,0.5,FALSE
NR-Haryana-Coal-SUPERCRITICAL,Coal-SUPERCRITICAL,Coal,NR,40,FALSE,TRUE,FALSE,FALSE,FALSE,8.53035,0,0,0.32,0.05,.,0,FALSE,.,.,.,0.5,FALSE
NR-Haryana-Coal-SUPERCRITICAL_EP,Coal-SUPERCRITICAL_EP,Coal,NR,40,FALSE,TRUE,FALSE,FALSE,FALSE,8.53035,0,0,0.32,0.05,1555.555556,0,FALSE,.,.,.,0.5,FALSE
NR-Haryana-Coal-ULTRASUPERCRITICAL,Coal-ULTRASUPERCRITICAL,Coal,NR,40,FALSE,TRUE,FALSE,FALSE,FALSE,8.127214947,0,0,0.32,0.05,.,0,FALSE,.,.,.,0.5,FALSE
NR-Haryana-Coal-ULTRASUPERCRITICAL_EP,Coal-ULTRASUPERCRITICAL_EP,Coal,NR,40,FALSE,TRUE,FALSE,FALSE,FALSE,8.127214947,0,0,0.32,0.05,0,0,FALSE,.,.,.,0.5,FALSE
NR-Haryana-Coal-IGCC,Coal-IGCC,Coal,NR,40,FALSE,TRUE,FALSE,FALSE,FALSE,7.708123948,0,0,0.32,0.05,.,0,FALSE,.,.,.,0.5,FALSE
NR-Haryana-Coal-IGCC_EP,Coal-IGCC_EP,Coal,NR,40,FALSE,TRUE,FALSE,FALSE,FALSE,7.708123948,0,0,0.32,0.05,0,0,FALSE,.,.,.,0.5,FALSE
NR-Haryana-Gas-CCGT,Gas-CCGT,Gas,NR,20,FALSE,FALSE,FALSE,TRUE,TRUE,5.987439223,0,0,0.65,0.0224,.,0,FALSE,.,.,.,0.4,FALSE
NR-Haryana-Gas-CCGT_EP,Gas-CCGT_EP,Gas,NR,20,FALSE,FALSE,FALSE,TRUE,TRUE,5.987439223,0,0,0.65,0.0224,633.3333333,0,FALSE,.,.,.,0.4,FALSE
NR-Haryana-Gas-turbine,Gas-turbine,Gas,NR,20,FALSE,FALSE,FALSE,TRUE,TRUE,8.610652824,0,0,0.0318,0.0413,.,0,FALSE,.,.,.,0.25,FALSE
NR-Haryana-Gas-turbine_EP,Gas-turbine_EP,Gas,NR,20,FALSE,FALSE,FALSE,TRUE,TRUE,8.610652824,0,0,0.0318,0.0413,0,0,FALSE,.,.,.,0.25,FALSE
NR-Haryana-Nuclear,Nuclear,Uranium,NR,40,FALSE,FALSE,TRUE,FALSE,FALSE,10.33981818,0,0,0.1112,0.0272,.,0,FALSE,.,.,.,1,FALSE
NR-Haryana-Nuclear_EP,Nuclear_EP,Uranium,NR,40,FALSE,FALSE,TRUE,FALSE,FALSE,10.33981818,0,0,0.1112,0.0272,188.8888889,0,FALSE,.,.,.,1,FALSE
NR-HimachalPradesh-Coal-SUBCRITICAL,Coal-SUBCRITICAL,Coal,NR,30,FALSE,TRUE,FALSE,FALSE,FALSE,9.478166667,0,0,0.52,0.05,.,0,FALSE,.,.,.,0.5,FALSE
NR-HimachalPradesh-Coal-SUBCRITICAL_EP,Coal-SUBCRITICAL_EP,Coal,NR,30,FALSE,TRUE,FALSE,FALSE,FALSE,9.478166667,0,0,0.52,0.05,3666.666667,0,FALSE,.,.,.,0.5,FALSE
NR-HimachalPradesh-Coal-SUPERCRITICAL,Coal-SUPERCRITICAL,Coal,NR,40,FALSE,TRUE,FALSE,FALSE,FALSE,8.53035,0,0,0.32,0.05,.,0,FALSE,.,.,.,0.5,FALSE
NR-HimachalPradesh-Coal-SUPERCRITICAL_EP,Coal-SUPERCRITICAL_EP,Coal,NR,40,FALSE,TRUE,FALSE,FALSE,FALSE,8.53035,0,0,0.32,0.05,1555.555556,0,FALSE,.,.,.,0.5,FALSE
NR-HimachalPradesh-Coal-ULTRASUPERCRITICAL,Coal-ULTRASUPERCRITICAL,Coal,NR,40,FALSE,TRUE,FALSE,FALSE,FALSE,8.127214947,0,0,0.32,0.05,.,0,FALSE,.,.,.,0.5,FALSE
NR-HimachalPradesh-Coal-ULTRASUPERCRITICAL_EP,Coal-ULTRASUPERCRITICAL_EP,Coal,NR,40,FALSE,TRUE,FALSE,FALSE,FALSE,8.127214947,0,0,0.32,0.05,0,0,FALSE,.,.,.,0.5,FALSE
NR-HimachalPradesh-Coal-IGCC,Coal-IGCC,Coal,NR,40,FALSE,TRUE,FALSE,FALSE,FALSE,7.708123948,0,0,0.32,0.05,.,0,FALSE,.,.,.,0.5,FALSE
NR-HimachalPradesh-Coal-IGCC_EP,Coal-IGCC_EP,Coal,NR,40,FALSE,TRUE,FALSE,FALSE,FALSE,7.708123948,0,0,0.32,0.05,0,0,FALSE,.,.,.,0.5,FALSE
NR-HimachalPradesh-Gas-CCGT,Gas-CCGT,Gas,NR,20,FALSE,FALSE,FALSE,TRUE,TRUE,5.987439223,0,0,0.65,0.0224,.,0,FALSE,.,.,.,0.4,FALSE
NR-HimachalPradesh-Gas-CCGT_EP,Gas-CCGT_EP,Gas,NR,20,FALSE,FALSE,FALSE,TRUE,TRUE,5.987439223,0,0,0.65,0.0224,633.3333333,0,FALSE,.,.,.,0.4,FALSE
NR-HimachalPradesh-Gas-turbine,Gas-turbine,Gas,NR,20,FALSE,FALSE,FALSE,TRUE,TRUE,8.610652824,0,0,0.0318,0.0413,.,0,FALSE,.,.,.,0.25,FALSE
NR-HimachalPradesh-Gas-turbine_EP,Gas-turbine_EP,Gas,NR,20,FALSE,FALSE,FALSE,TRUE,TRUE,8.610652824,0,0,0.0318,0.0413,0,0,FALSE,.,.,.,0.25,FALSE
NR-HimachalPradesh-Nuclear,Nuclear,Uranium,NR,40,FALSE,FALSE,TRUE,FALSE,FALSE,10.33981818,0,0,0.1112,0.0272,.,0,FALSE,.,.,.,1,FALSE
NR-HimachalPradesh-Nuclear_EP,Nuclear_EP,Uranium,NR,40,FALSE,FALSE,TRUE,FALSE,FALSE,10.33981818,0,0,0.1112,0.0272,188.8888889,0,FALSE,.,.,.,1,FALSE
NR-JammuandKashmir-Coal-SUBCRITICAL,Coal-SUBCRITICAL,Coal,NR,30,FALSE,TRUE,FALSE,FALSE,FALSE,9.478166667,0,0,0.52,0.05,.,0,FALSE,.,.,.,0.5,FALSE
NR-JammuandKashmir-Coal-SUBCRITICAL_EP,Coal-SUBCRITICAL_EP,Coal,NR,30,FALSE,TRUE,FALSE,FALSE,FALSE,9.478166667,0,0,0.52,0.05,3666.666667,0,FALSE,.,.,.,0.5,FALSE
NR-JammuandKashmir-Coal-SUPERCRITICAL,Coal-SUPERCRITICAL,Coal,NR,40,FALSE,TRUE,FALSE,FALSE,FALSE,8.53035,0,0,0.32,0.05,.,0,FALSE,.,.,.,0.5,FALSE
NR-JammuandKashmir-Coal-SUPERCRITICAL_EP,Coal-SUPERCRITICAL_EP,Coal,NR,40,FALSE,TRUE,FALSE,FALSE,FALSE,8.53035,0,0,0.32,0.05,1555.555556,0,FALSE,.,.,.,0.5,FALSE
NR-JammuandKashmir-Coal-ULTRASUPERCRITICAL,Coal-ULTRASUPERCRITICAL,Coal,NR,40,FALSE,TRUE,FALSE,FALSE,FALSE,8.127214947,0,0,0.32,0.05,.,0,FALSE,.,.,.,0.5,FALSE
NR-JammuandKashmir-Coal-ULTRASUPERCRITICAL_EP,Coal-ULTRASUPERCRITICAL_EP,Coal,NR,40,FALSE,TRUE,FALSE,FALSE,FALSE,8.127214947,0,0,0.32,0.05,0,0,FALSE,.,.,.,0.5,FALSE
NR-JammuandKashmir-Coal-IGCC,Coal-IGCC,Coal,NR,40,FALSE,TRUE,FALSE,FALSE,FALSE,7.708123948,0,0,0.32,0.05,.,0,FALSE,.,.,.,0.5,FALSE
NR-JammuandKashmir-Coal-IGCC_EP,Coal-IGCC_EP,Coal,NR,40,FALSE,TRUE,FALSE,FALSE,FALSE,7.708123948,0,0,0.32,0.05,0,0,FALSE,.,.,.,0.5,FALSE
NR-JammuandKashmir-Gas-CCGT,Gas-CCGT,Gas,NR,20,FALSE,FALSE,FALSE,TRUE,TRUE,5.987439223,0,0,0.65,0.0224,.,0,FALSE,.,.,.,0.4,FALSE
NR-JammuandKashmir-Gas-CCGT_EP,Gas-CCGT_EP,Gas,NR,20,FALSE,FALSE,FALSE,TRUE,TRUE,5.987439223,0,0,0.65,0.0224,633.3333333,0,FALSE,.,.,.,0.4,FALSE
NR-JammuandKashmir-Gas-turbine,Gas-turbine,Gas,NR,20,FALSE,FALSE,FALSE,TRUE,TRUE,8.610652824,0,0,0.0318,0.0413,.,0,FALSE,.,.,.,0.25,FALSE
NR-JammuandKashmir-Gas-turbine_EP,Gas-turbine_EP,Gas,NR,20,FALSE,FALSE,FALSE,TRUE,TRUE,8.610652824,0,0,0.0318,0.0413,0,0,FALSE,.,.,.,0.25,FALSE
NR-JammuandKashmir-Nuclear,Nuclear,Uranium,NR,40,FALSE,FALSE,TRUE,FALSE,FALSE,10.33981818,0,0,0.1112,0.0272,.,0,FALSE,.,.,.,1,FALSE
NR-JammuandKashmir-Nuclear_EP,Nuclear_EP,Uranium,NR,40,FALSE,FALSE,TRUE,FALSE,FALSE,10.33981818,0,0,0.1112,0.0272,188.8888889,0,FALSE,.,.,.,1,FALSE
NR-Punjab-Coal-SUBCRITICAL,Coal-SUBCRITICAL,Coal,NR,30,FALSE,TRUE,FALSE,FALSE,FALSE,9.478166667,0,0,0.52,0.05,.,0,FALSE,.,.,.,0.5,FALSE
NR-Punjab-Coal-SUBCRITICAL_EP,Coal-SUBCRITICAL_EP,Coal,NR,30,FALSE,TRUE,FALSE,FALSE,FALSE,9.478166667,0,0,0.52,0.05,3666.666667,0,FALSE,.,.,.,0.5,FALSE
NR-Punjab-Coal-SUPERCRITICAL,Coal-SUPERCRITICAL,Coal,NR,40,FALSE,TRUE,FALSE,FALSE,FALSE,8.53035,0,0,0.32,0.05,.,0,FALSE,.,.,.,0.5,FALSE
NR-Punjab-Coal-SUPERCRITICAL_EP,Coal-SUPERCRITICAL_EP,Coal,NR,40,FALSE,TRUE,FALSE,FALSE,FALSE,8.53035,0,0,0.32,0.05,1555.555556,0,FALSE,.,.,.,0.5,FALSE
NR-Punjab-Coal-ULTRASUPERCRITICAL,Coal-ULTRASUPERCRITICAL,Coal,NR,40,FALSE,TRUE,FALSE,FALSE,FALSE,8.127214947,0,0,0.32,0.05,.,0,FALSE,.,.,.,0.5,FALSE
NR-Punjab-Coal-ULTRASUPERCRITICAL_EP,Coal-ULTRASUPERCRITICAL_EP,Coal,NR,40,FALSE,TRUE,FALSE,FALSE,FALSE,8.127214947,0,0,0.32,0.05,0,0,FALSE,.,.,.,0.5,FALSE
NR-Punjab-Coal-IGCC,Coal-IGCC,Coal,NR,40,FALSE,TRUE,FALSE,FALSE,FALSE,7.708123948,0,0,0.32,0.05,.,0,FALSE,.,.,.,0.5,FALSE
NR-Punjab-Coal-IGCC_EP,Coal-IGCC_EP,Coal,NR,40,FALSE,TRUE,FALSE,FALSE,FALSE,7.708123948,0,0,0.32,0.05,0,0,FALSE,.,.,.,0.5,FALSE
NR-Punjab-Gas-CCGT,Gas-CCGT,Gas,NR,20,FALSE,FALSE,FALSE,TRUE,TRUE,5.987439223,0,0,0.65,0.0224,.,0,FALSE,.,.,.,0.4,FALSE
NR-Punjab-Gas-CCGT_EP,Gas-CCGT_EP,Gas,NR,20,FALSE,FALSE,FALSE,TRUE,TRUE,5.987439223,0,0,0.65,0.0224,633.3333333,0,FALSE,.,.,.,0.4,FALSE
NR-Punjab-Gas-turbine,Gas-turbine,Gas,NR,20,FALSE,FALSE,FALSE,TRUE,TRUE,8.610652824,0,0,0.0318,0.0413,.,0,FALSE,.,.,.,0.25,FALSE
NR-Punjab-Gas-turbine_EP,Gas-turbine_EP,Gas,NR,20,FALSE,FALSE,FALSE,TRUE,TRUE,8.610652824,0,0,0.0318,0.0413,0,0,FALSE,.,.,.,0.25,FALSE
NR-Punjab-Nuclear,Nuclear,Uranium,NR,40,FALSE,FALSE,TRUE,FALSE,FALSE,10.33981818,0,0,0.1112,0.0272,.,0,FALSE,.,.,.,1,FALSE
NR-Punjab-Nuclear_EP,Nuclear_EP,Uranium,NR,40,FALSE,FALSE,TRUE,FALSE,FALSE,10.33981818,0,0,0.1112,0.0272,188.8888889,0,FALSE,.,.,.,1,FALSE
NR-Rajasthan-Coal-SUBCRITICAL,Coal-SUBCRITICAL,Coal,NR,30,FALSE,TRUE,FALSE,FALSE,FALSE,9.478166667,0,0,0.52,0.05,.,0,FALSE,.,.,.,0.5,FALSE
NR-Rajasthan-Coal-SUBCRITICAL_EP,Coal-SUBCRITICAL_EP,Coal,NR,30,FALSE,TRUE,FALSE,FALSE,FALSE,9.478166667,0,0,0.52,0.05,3666.666667,0,FALSE,.,.,.,0.5,FALSE
