GENERATION_PROJECT,build_year,gen_overnight_cost,gen_fixed_om,gen_storage_energy_overnight_cost
LV-Gas-turbine,2025,400000,20000,.
LV-Gas-turbine,2035,400000,20000,.
LV-Gas-turbine,2045,400000,20000,.
LV-Gas-turbine_EP,2022,400000,20000,.
LV-Nuclear,2025,2800000,140000,.
LV-Nuclear,2035,2800000,140000,.
LV-Nuclear,2045,2800000,140000,.
LV-Nuclear_EP,2022,2800000,140000,.
ME-Coal-SUBCRITICAL,2025,1000000,35000,.
ME-Coal-SUBCRITICAL,2035,1000000,35000,.
ME-Coal-SUBCRITICAL,2045,1000000,35000,.
ME-Coal-SUBCRITICAL_EP,2022,1000000,35000,.
ME-Coal-SUPERCRITICAL,2025,1200000,50000,.
ME-Coal-SUPERCRITICAL,2035,1200000,50000,.
ME-Coal-SUPERCRITICAL,2045,1200000,50000,.
ME-Coal-SUPERCRITICAL_EP,2022,1200000,50000,.
ME-Coal-ULTRASUPERCRITICAL,2025,1400000,55000,.
ME-Coal-ULTRASUPERCRITICAL,2035,1400000,55000,.
ME-Coal-ULTRASUPERCRITICAL,2045,1400000,55000,.
ME-Coal-ULTRASUPERCRITICAL_EP,2022,1400000,55000,.
ME-Coal-IGCC,2025,1571000,70000,.
ME-Coal-IGCC,2035,1500000,70000,.
ME-Coal-IGCC,2045,1500000,70000,.
ME-Coal-IGCC_EP,2022,1571000,70000,.
ME-Gas-CCGT,2025,700000,25000,.
ME-Gas-CCGT,2035,700000,25000,.
ME-Gas-CCGT,2045,700000,25000,.
ME-Gas-CCGT_EP,2022,700000,25000,.
ME-Gas-turbine,2025,400000,20000,.
ME-Gas-turbine,2035,400000,20000,.
ME-Gas-turbine,2045,400000,20000,.
ME-Gas-turbine_EP,2022,400000,20000,.
ME-Nuclear,2025,2800000,140000,.
ME-Nuclear,2035,2800000,140000,.
ME-Nuclear,2045,2800000,140000,.
ME-Nuclear_EP,2022,2800000,140000,.
NL-Coal-SUBCRITICAL,2025,1000000,35000,.
NL-Coal-SUBCRITICAL,2035,1000000,35000,.
NL-Coal-SUBCRITICAL,2045,1000000,35000,.
NL-Coal-SUBCRITICAL_EP,2022,1000000,35000,.
NL-Coal-SUPERCRITICAL,2025,1200000,50000,.
NL-Coal-SUPERCRITICAL,2035,1200000,50000,.
NL-Coal-SUPERCRITICAL,2045,1200000,50000,.
NL-Coal-SUPERCRITICAL_EP,2022,1200000,50000,.
NL-Coal-ULTRASUPERCRITICAL,2025,1400000,55000,.
NL-Coal-ULTRASUPERCRITICAL,2035,1400000,55000,.
NL-Coal-ULTRASUPERCRITICAL,2045,1400000,55000,.
NL-Coal-ULTRASUPERCRITICAL_EP,2022,1400000,55000,.
NL-Coal-IGCC,2025,1571000,70000,.
NL-Coal-IGCC,2035,1500000,70000,.
NL-Coal-IGCC,2045,1500000,70000,.
NL-Coal-IGCC_EP,2022,1571000,70000,.
NL-Gas-CCGT,2025,700000,25000,.
NL-Gas-CCGT,2035,700000,25000,.
NL-Gas-CCGT,2045,700000,25000,.
NL-Gas-CCGT_EP,2022,700000,25000,.
NL-Gas-turbine,2025,400000,20000,.
NL-Gas-turbine,2035,400000,20000,.
NL-Gas-turbine,2045,400000,20000,.
NL-Gas-turbine_EP,2022,400000,20000,.
NL-Nuclear,2025,2800000,140000,.
NL-Nuclear,2035,2800000,140000,.
NL-Nuclear,2045,2800000,140000,.
NL-Nuclear_EP,2022,2800000,140000,.
NO-Coal-SUBCRITICAL,2025,1000000,35000,.
NO-Coal-SUBCRITICAL,2035,1000000,35000,.
NO-Coal-SUBCRITICAL,2045,1000000,35000,.
NO-Coal-SUBCRITICAL_EP,2022,1000000,35000,.
NO-Coal-SUPERCRITICAL,2025,1200000,50000,.
NO-Coal-SUPERCRITICAL,2035,1200000,50000,.
NO-Coal-SUPERCRITICAL,2045,1200000,50000,.
NO-Coal-SUPERCRITICAL_EP,2022,1200000,50000,.
NO-Coal-ULTRASUPERCRITICAL,2025,1400000,55000,.
NO-Coal-ULTRASUPERCRITICAL,2035,1400000,55000,.
NO-Coal-ULTRASUPERCRITICAL,2045,1400000,55000,.
NO-Coal-ULTRASUPERCRITICAL_EP,2022,1400000,55000,.
NO-Coal-IGCC,2025,1571000,70000,.
NO-Coal-IGCC,2035,1500000,70000,.
NO-Coal-IGCC,2045,1500000,70000,.
NO-Coal-IGCC_EP,2022,1571000,70000,.
NO-Gas-CCGT,2025,700000,25000,.
NO-Gas-CCGT,2035,700000,25000,.
NO-Gas-CCGT,2045,700000,25000,.
NO-Gas-CCGT_EP,2022,700000,25000,.
NO-Gas-turbine,2025,400000,20000,.
NO-Gas-turbine,2035,400000,20000,.
NO-Gas-turbine,2045,400000,20000,.
NO-Gas-turbine_EP,2022,400000,20000,.
NO-Nuclear,2025,2800000,140000,.
NO-Nuclear,2035,2800000,140000,.
NO-Nuclear,2045,2800000,140000,.
NO-Nuclear_EP,2022,2800000,140000,.
PL-Coal-SUBCRITICAL,2025,1000000,35000,.
PL-Coal-SUBCRITICAL,2035,1000000,35000,.
PL-Coal-SUBCRITICAL,2045,1000000,35000,.
PL-Coal-SUBCRITICAL_EP,2022,1000000,35000,.
PL-Coal-SUPERCRITICAL,2025,1200000,50000,.
PL-Coal-SUPERCRITICAL,2035,1200000,50000,.
PL-Coal-SUPERCRITICAL,2045,1200000,50000,.
PL-Coal-SUPERCRITICAL_EP,2022,1200000,50000,.
PL-Coal-ULTRASUPERCRITICAL,2025,1400000,55000,.
PL-Coal-ULTRASUPERCRITICAL,2035,1400000,55000,.
PL-Coal-ULTRASUPERCRITICAL,2045,1400000,55000,.
PL-Coal-ULTRASUPERCRITICAL_EP,2022,1400000,55000,.
PL-Coal-IGCC,2025,1571000,70000,.
PL-Coal-IGCC,2035,1500000,70000,.
PL-Coal-IGCC,2045,1500000,70000,.
PL-Coal-IGCC_EP,2022,1571000,70000,.
PL-Gas-CCGT,2025,700000,25000,.
PL-Gas-CCGT,2035,700000,25000,.
PL-Gas-CCGT,2045,700000,25000,.
PL-Gas-CCGT_EP,2022,700000,25000,.
PL-Gas-turbine,2025,400000,20000,.
PL-Gas-turbine,2035,400000,20000,.
PL-Gas-turbine,2045,400000,20000,.
PL-Gas-turbine_EP,2022,400000,20000,.
PL-Nuclear,2025,2800000,140000,.
PL-Nuclear,2035,2800000,140000,.
PL-Nuclear,2045,2800000,140000,.
PL-Nuclear_EP,2022,2800000,140000,.
PT-Coal-SUBCRITICAL,2025,1000000,35000,.
PT-Coal-SUBCRITICAL,2035,1000000,35000,.
PT-Coal-SUBCRITICAL,2045,1000000,35000,.
PT-Coal-SUBCRITICAL_EP,2022,1000000,35000,.
PT-Coal-SUPERCRITICAL,2025,1200000,50000,.
PT-Coal-SUPERCRITICAL,2035,1200000,50000,.
PT-Coal-SUPERCRITICAL,2045,1200000,50000,.
PT-Coal-SUPERCRITICAL_EP,2022,1200000,50000,.
PT-Coal-ULTRASUPERCRITICAL,2025,1400000,55000,.
PT-Coal-ULTRASUPERCRITICAL,2035,1400000,55000,.
PT-Coal-ULTRASUPERCRITICAL,2045,1400000,55000,.
PT-Coal-ULTRASUPERCRITICAL_EP,2022,1400000,55000,.
PT-Coal-IGCC,2025,1571000,70000,.
PT-Coal-IGCC,2035,1500000,70000,.
PT-Coal-IGCC,2045,1500000,70000,.
PT-Coal-IGCC_EP,2022,1571000,70000,.
PT-Gas-CCGT,2025,700000,25000,.
PT-Gas-CCGT,2035,700000,25000,.
PT-Gas-CCGT,2045,700000,25000,.
PT-Gas-CCGT_EP,2022,700000,25000,.
PT-Gas-turbine,2025,400000,20000,.
PT-Gas-turbine,2035,400000,20000,.
PT-Gas-turbine,2045,400000,20000,.
PT-Gas-turbine_EP,2022,400000,20000,.
PT-Nuclear,2025,2800000,140000,.
PT-Nuclear,2035,2800000,140000,.
PT-Nuclear,2045,2800000,140000,.
PT-Nuclear_EP,2022,2800000,140000,.
RO-Coal-SUBCRITICAL,2025,1000000,35000,.
RO-Coal-SUBCRITICAL,2035,1000000,35000,.
RO-Coal-SUBCRITICAL,2045,1000000,35000,.
RO-Coal-SUBCRITICAL_EP,2022,1000000,35000,.
RO-Coal-SUPERCRITICAL,2025,1200000,50000,.
RO-Coal-SUPERCRITICAL,2035,1200000,50000,.
RO-Coal-SUPERCRITICAL,2045,1200000,50000,.
RO-Coal-SUPERCRITICAL_EP,2022,1200000,50000,.
RO-Coal-ULTRASUPERCRITICAL,2025,1400000,55000,.
RO-Coal-ULTRASUPERCRITICAL,2035,1400000,55000,.
RO-Coal-ULTRASUPERCRITICAL,2045,1400000,55000,.
RO-Coal-ULTRASUPERCRITICAL_EP,2022,1400000,55000,.
RO-Coal-IGCC,2025,1571000,70000,.
RO-Coal-IGCC,2035,1500000,70000,.
RO-Coal-IGCC,2045,1500000,70000,.
RO-Coal-IGCC_EP,2022,1571000,70000,.
RO-Gas-CCGT,2025,700000,25000,.
RO-Gas-CCGT,2035,700000,25000,.
RO-Gas-CCGT,2045,700000,25000,.
RO-Gas-CCGT_EP,2022,700000,25000,.
RO-Gas-turbine,2025,400000,20000,.
RO-Gas-turbine,2035,400000,20000,.
RO-Gas-turbine,2045,400000,20000,.
RO-Gas-turbine_EP,2022,400000,20000,.
RO-Nuclear,2025,2800000,140000,.
RO-Nuclear,2035,2800000,140000,.
RO-Nuclear,2045,2800000,140000,.
RO-Nuclear_EP,2022,2800000,140000,.
SE-Coal-SUBCRITICAL,2025,1000000,35000,.
SE-Coal-SUBCRITICAL,2035,1000000,35000,.
SE-Coal-SUBCRITICAL,2045,1000000,35000,.
SE-Coal-SUBCRITICAL_EP,2022,1000000,35000,.
SE-Coal-SUPERCRITICAL,2025,1200000,50000,.
SE-Coal-SUPERCRITICAL,2035,1200000,50000,.
SE-Coal-SUPERCRITICAL,2045,1200000,50000,.
SE-Coal-SUPERCRITICAL_EP,2022,1200000,50000,.
SE-Coal-ULTRASUPERCRITICAL,2025,1400000,55000,.
SE-Coal-ULTRASUPERCRITICAL,2035,1400000,55000,.
SE-Coal-ULTRASUPERCRITICAL,2045,1400000,55000,.
SE-Coal-ULTRASUPERCRITICAL_EP,2022,1400000,55000,.
SE-Coal-IGCC,2025,1571000,70000,.
SE-Coal-IGCC,2035,1500000,70000,.
SE-Coal-IGCC,2045,1500000,70000,.
SE-Coal-IGCC_EP,2022,1571000,70000,.
SE-Gas-CCGT,2025,700000,25000,.
SE-Gas-CCGT,2035,700000,25000,.
SE-Gas-CCGT,2045,700000,25000,.
SE-Gas-CCGT_EP,2022,700000,25000,.
SE-Gas-turbine,2025,400000,20000,.
SE-Gas-turbine,2035,400000,20000,.
SE-Gas-turbine,2045,400000,20000,.
SE-Gas-turbine_EP,2022,400000,20000,.
SE-Nuclear,2025,2800000,140000,.
SE-Nuclear,2035,2800000,140000,.
SE-Nuclear,2045,2800000,140000,.
SE-Nuclear_EP,2022,2800000,140000,.
SI-Coal-SUBCRITICAL,2025,1000000,35000,.
SI-Coal-SUBCRITICAL,2035,1000000,35000,.
SI-Coal-SUBCRITICAL,2045,1000000,35000,.
SI-Coal-SUBCRITICAL_EP,2022,1000000,35000,.
SI-Coal-SUPERCRITICAL,2025,1200000,50000,.
SI-Coal-SUPERCRITICAL,2035,1200000,50000,.
SI-Coal-SUPERCRITICAL,2045,1200000,50000,.
SI-Coal-SUPERCRITICAL_EP,2022,1200000,50000,.
SI-Coal-ULTRASUPERCRITICAL,2025,1400000,55000,.
SI-Coal-ULTRASUPERCRITICAL,2035,1400000,55000,.
SI-Coal-ULTRASUPERCRITICAL,2045,1400000,55000,.
SI-Coal-ULTRASUPERCRITICAL_EP,2022,1400000,55000,.
SI-Coal-IGCC,2025,1571000,70000,.
SI-Coal-IGCC,2035,1500000,70000,.
SI-Coal-IGCC,2045,1500000,70000,.
SI-Coal-IGCC_EP,2022,1571000,70000,.
SI-Gas-CCGT,2025,700000,25000,.
SI-Gas-CCGT,2035,700000,25000,.
SI-Gas-CCGT,2045,700000,25000,.
SI-Gas-CCGT_EP,2022,700000,25000,.
SI-Gas-turbine,2025,400000,20000,.
SI-Gas-turbine,2035,400000,20000,.
SI-Gas-turbine,2045,400000,20000,.
SI-Gas-turbine_EP,2022,400000,20000,.
SI-Nuclear,2025,2800000,140000,.
SI-Nuclear,2035,2800000,140000,.
SI-Nuclear,2045,2800000,140000,.
SI-Nuclear_EP,2022,2800000,140000,.
AT-ERES_2030,2025,5786.563696500693368,4983.764534777623339,0
BE-ERES_2030,2025,5786.563696500693368,4983.764534777623339,0
BG-ERES_2030,2025,5786.563696500693368,4983.764534777623339,0
CZ-ERES_2030,2025,5786.563696500693368,4983.764534777623339,0
DE-ERES_2030,2025,5786.563696500693368,4983.764534777623339,0
DK-ERES_2030,2025,5786.563696500693368,4983.764534777623339,0
EE-ERES_2030,2025,5786.563696500693368,4983.764534777623339,0
ES-ERES_2030,2025,5786.563696500693368,4983.764534777623339,0
FR-ERES_2030,2025,5786.563696500693368,4983.764534777623339,0
GB-ERES_2030,2025,5786.563696500693368,4983.764534777623339,0
HR-ERES_2030,2025,5786.563696500693368,4983.764534777623339,0
HU-ERES_2030,2025,5786.563696500693368,4983.764534777623339,0
IT-ERES_2030,2025,5786.563696500693368,4983.764534777623339,0
LT-ERES_2030,2025,5786.563696500693368,4983.764534777623339,0
LU-ERES_2030,2025,5786.563696500693368,4983.764534777623339,0
LV-ERES_2030,2025,5786.563696500693368,4983.764534777623339,0
ME-ERES_2030,2025,5786.563696500693368,4983.764534777623339,0
NL-ERES_2030,2025,5786.563696500693368,4983.764534777623339,0
NO-ERES_2030,2025,5786.563696500693368,4983.764534777623339,0
PL-ERES_2030,2025,5786.563696500693368,4983.764534777623339,0
PT-ERES_2030,2025,5786.563696500693368,4983.764534777623339,0
RO-ERES_2030,2025,5786.563696500693368,4983.764534777623339,0
SE-ERES_2030,2025,5786.563696500693368,4983.764534777623339,0
SI-ERES_2030,2025,5786.563696500693368,4983.764534777623339,0
AT-DCERES_2030,2025,183060.645715929189464,7642.875765069049521,0
BE-DCERES_2030,2025,183060.645715929189464,7642.875765069049521,0
BG-DCERES_2030,2025,183060.645715929189464,7642.875765069049521,0
CZ-DCERES_2030,2025,183060.645715929189464,7642.875765069049521,0
DE-DCERES_2030,2025,183060.645715929189464,7642.875765069049521,0
DK-DCERES_2030,2025,183060.645715929189464,7642.875765069049521,0
EE-DCERES_2030,2025,183060.645715929189464,7642.875765069049521,0
ES-DCERES_2030,2025,183060.645715929189464,7642.875765069049521,0
FR-DCERES_2030,2025,183060.645715929189464,7642.875765069049521,0
GB-DCERES_2030,2025,183060.645715929189464,7642.875765069049521,0
HR-DCERES_2030,2025,183060.645715929189464,7642.875765069049521,0
HU-DCERES_2030,2025,183060.645715929189464,7642.875765069049521,0
IT-DCERES_2030,2025,183060.645715929189464,7642.875765069049521,0
LT-DCERES_2030,2025,183060.645715929189464,7642.875765069049521,0
LU-DCERES_2030,2025,183060.645715929189464,7642.875765069049521,0
LV-DCERES_2030,2025,183060.645715929189464,7642.875765069049521,0
ME-DCERES_2030,2025,183060.645715929189464,7642.875765069049521,0
NL-DCERES_2030,2025,183060.645715929189464,7642.875765069049521,0
NO-DCERES_2030,2025,183060.645715929189464,7642.875765069049521,0
PL-DCERES_2030,2025,183060.645715929189464,7642.875765069049521,0
PT-DCERES_2030,2025,183060.645715929189464,7642.875765069049521,0
RO-DCERES_2030,2025,183060.645715929189464,7642.875765069049521,0
SE-DCERES_2030,2025,183060.645715929189464,7642.875765069049521,0
SI-DCERES_2030,2025,183060.645715929189464,7642.875765069049521,0
AT-ERES_2040,2035,5786.563696500693368,4983.764534777623339,0
BE-ERES_2040,2035,5786.563696500693368,4983.764534777623339,0
BG-ERES_2040,2035,5786.563696500693368,4983.764534777623339,0
CZ-ERES_2040,2035,5786.563696500693368,4983.764534777623339,0
DE-ERES_2040,2035,5786.563696500693368,4983.764534777623339,0
DK-ERES_2040,2035,5786.563696500693368,4983.764534777623339,0
EE-ERES_2040,2035,5786.563696500693368,4983.764534777623339,0
ES-ERES_2040,2035,5786.563696500693368,4983.764534777623339,0
FR-ERES_2040,2035,5786.563696500693368,4983.764534777623339,0
GB-ERES_2040,2035,5786.563696500693368,4983.764534777623339,0
HR-ERES_2040,2035,5786.563696500693368,4983.764534777623339,0
HU-ERES_2040,2035,5786.563696500693368,4983.764534777623339,0
IT-ERES_2040,2035,5786.563696500693368,4983.764534777623339,0
LT-ERES_2040,2035,5786.563696500693368,4983.764534777623339,0
LU-ERES_2040,2035,5786.563696500693368,4983.764534777623339,0
LV-ERES_2040,2035,5786.563696500693368,4983.764534777623339,0
ME-ERES_2040,2035,5786.563696500693368,4983.764534777623339,0
NL-ERES_2040,2035,5786.563696500693368,4983.764534777623339,0
NO-ERES_2040,2035,5786.563696500693368,4983.764534777623339,0
PL-ERES_2040,2035,5786.563696500693368,4983.764534777623339,0
PT-ERES_2040,2035,5786.563696500693368,4983.764534777623339,0
RO-ERES_2040,2035,5786.563696500693368,4983.764534777623339,0
SE-ERES_2040,2035,5786.563696500693368,4983.764534777623339,0
SI-ERES_2040,2035,5786.563696500693368,4983.764534777623339,0
AT-ERES_2050,2045,5786.563696500693368,4983.764534777623339,0
BE-ERES_2050,2045,5786.563696500693368,4983.764534777623339,0
BG-ERES_2050,2045,5786.563696500693368,4983.764534777623339,0
CZ-ERES_2050,2045,5786.563696500693368,4983.764534777623339,0
DE-ERES_2050,2045,5786.563696500693368,4983.764534777623339,0
DK-ERES_2050,2045,5786.563696500693368,4983.764534777623339,0
EE-ERES_2050,2045,5786.563696500693368,4983.764534777623339,0
ES-ERES_2050,2045,5786.563696500693368,4983.764534777623339,0
FR-ERES_2050,2045,5786.563696500693368,4983.764534777623339,0
GB-ERES_2050,2045,5786.563696500693368,4983.764534777623339,0
HR-ERES_2050,2045,5786.563696500693368,4983.764534777623339,0
HU-ERES_2050,2045,5786.563696500693368,4983.764534777623339,0
IT-ERES_2050,2045,5786.563696500693368,4983.764534777623339,0
LT-ERES_2050,2045,5786.563696500693368,4983.764534777623339,0
LU-ERES_2050,2045,5786.563696500693368,4983.764534777623339,0
LV-ERES_2050,2045,5786.563696500693368,4983.764534777623339,0
ME-ERES_2050,2045,5786.563696500693368,4983.764534777623339,0
NL-ERES_2050,2045,5786.563696500693368,4983.764534777623339,0
NO-ERES_2050,2045,5786.563696500693368,4983.764534777623339,0
PL-ERES_2050,2045,5786.563696500693368,4983.764534777623339,0
PT-ERES_2050,2045,5786.563696500693368,4983.764534777623339,0
RO-ERES_2050,2045,5786.563696500693368,4983.764534777623339,0
SE-ERES_2050,2045,5786.563696500693368,4983.764534777623339,0
SI-ERES_2050,2045,5786.563696500693368,4983.764534777623339,0
AT-CAES,2025,0,10325,111925
AT-CAES,2035,0,9688,105000
AT-CAES,2045,0,9475,102700
BE-CAES,2025,0,10325,111925
BE-CAES,2035,0,9688,105000
BE-CAES,2045,0,9475,102700
BG-CAES,2025,0,10325,111925
BG-CAES,2035,0,9688,105000
BG-CAES,2045,0,9475,102700
CZ-CAES,2025,0,10325,111925
CZ-CAES,2035,0,9688,105000
CZ-CAES,2045,0,9475,102700
DE-CAES,2025,0,10325,111925
DE-CAES,2035,0,9688,105000
DE-CAES,2045,0,9475,102700
DK-CAES,2025,0,10325,111925
DK-CAES,2035,0,9688,105000
DK-CAES,2045,0,9475,102700
EE-CAES,2025,0,10325,111925
EE-CAES,2035,0,9688,105000
EE-CAES,2045,0,9475,102700
ES-CAES,2025,0,10325,111925
ES-CAES,2035,0,9688,105000
ES-CAES,2045,0,9475,102700
FR-CAES,2025,0,10325,111925
FR-CAES,2035,0,9688,105000
FR-CAES,2045,0,9475,102700
GB-CAES,2025,0,10325,111925
GB-CAES,2035,0,9688,105000
GB-CAES,2045,0,9475,102700
HR-CAES,2025,0,10325,111925
HR-CAES,2035,0,9688,105000
HR-CAES,2045,0,9475,102700
HU-CAES,2025,0,10325,111925
HU-CAES,2035,0,9688,105000
HU-CAES,2045,0,9475,102700
IT-CAES,2025,0,10325,111925
IT-CAES,2035,0,9688,105000
IT-CAES,2045,0,9475,102700
LT-CAES,2025,0,10325,111925
LT-CAES,2035,0,9688,105000
LT-CAES,2045,0,9475,102700
LU-CAES,2025,0,10325,111925
LU-CAES,2035,0,9688,105000
LU-CAES,2045,0,9475,102700
LV-CAES,2025,0,10325,111925
LV-CAES,2035,0,9688,105000
LV-CAES,2045,0,9475,102700
ME-CAES,2025,0,10325,111925
ME-CAES,2035,0,9688,105000
ME-CAES,2045,0,9475,102700
NL-CAES,2025,0,10325,111925
NL-CAES,2035,0,9688,105000
NL-CAES,2045,0,9475,102700
NO-CAES,2025,0,10325,111925
NO-CAES,2035,0,9688,105000
NO-CAES,2045,0,9475,102700
PL-CAES,2025,0,10325,111925
PL-CAES,2035,0,9688,105000
PL-CAES,2045,0,9475,102700
PT-CAES,2025,0,10325,111925
PT-CAES,2035,0,9688,105000
PT-CAES,2045,0,9475,102700
RO-CAES,2025,0,10325,111925
RO-CAES,2035,0,9688,105000
RO-CAES,2045,0,9475,102700
SE-CAES,2025,0,10325,111925
SE-CAES,2035,0,9688,105000
SE-CAES,2045,0,9475,102700
SI-CAES,2025,0,10325,111925
SI-CAES,2035,0,9688,105000
SI-CAES,2045,0,9475,102700
AT-H2,2025,0,14038,83863
AT-H2,2035,0,8288,39963
AT-H2,2045,0,6463,29600
BE-H2,2025,0,14038,83863
BE-H2,2035,0,8288,39963
BE-H2,2045,0,6463,29600
BG-H2,2025,0,14038,83863
BG-H2,2035,0,8288,39963
BG-H2,2045,0,6463,29600
CZ-H2,2025,0,14038,83863
CZ-H2,2035,0,8288,39963
CZ-H2,2045,0,6463,29600
DE-H2,2025,0,14038,83863
DE-H2,2035,0,8288,39963
DE-H2,2045,0,6463,29600
DK-H2,2025,0,14038,83863
DK-H2,2035,0,8288,39963
DK-H2,2045,0,6463,29600
EE-H2,2025,0,14038,83863
EE-H2,2035,0,8288,39963
EE-H2,2045,0,6463,29600
ES-H2,2025,0,14038,83863
ES-H2,2035,0,8288,39963
ES-H2,2045,0,6463,29600
FR-H2,2025,0,14038,83863
FR-H2,2035,0,8288,39963
FR-H2,2045,0,6463,29600
GB-H2,2025,0,14038,83863
GB-H2,2035,0,8288,39963
GB-H2,2045,0,6463,29600
HR-H2,2025,0,14038,83863
HR-H2,2035,0,8288,39963
HR-H2,2045,0,6463,29600
HU-H2,2025,0,14038,83863
HU-H2,2035,0,8288,39963
HU-H2,2045,0,6463,29600
IT-H2,2025,0,14038,83863
IT-H2,2035,0,8288,39963
IT-H2,2045,0,6463,29600
LT-H2,2025,0,14038,83863
LT-H2,2035,0,8288,39963
LT-H2,2045,0,6463,29600
LU-H2,2025,0,14038,83863
LU-H2,2035,0,8288,39963
LU-H2,2045,0,6463,29600
LV-H2,2025,0,14038,83863
LV-H2,2035,0,8288,39963
LV-H2,2045,0,6463,29600
ME-H2,2025,0,14038,83863
ME-H2,2035,0,8288,39963
ME-H2,2045,0,6463,29600
NL-H2,2025,0,14038,83863
NL-H2,2035,0,8288,39963
NL-H2,2045,0,6463,29600
NO-H2,2025,0,14038,83863
NO-H2,2035,0,8288,39963
NO-H2,2045,0,6463,29600
PL-H2,2025,0,14038,83863
PL-H2,2035,0,8288,39963
PL-H2,2045,0,6463,29600
PT-H2,2025,0,14038,83863
PT-H2,2035,0,8288,39963
PT-H2,2045,0,6463,29600
RO-H2,2025,0,14038,83863
RO-H2,2035,0,8288,39963
RO-H2,2045,0,6463,29600
SE-H2,2025,0,14038,83863
SE-H2,2035,0,8288,39963
SE-H2,2045,0,6463,29600
SI-H2,2025,0,14038,83863
SI-H2,2035,0,8288,39963
SI-H2,2045,0,6463,29600
