load_zone,TIMEPOINT,zone_demand_mw
NR,2040.10.13.08.00,143429
NR,2040.10.13.09.00,141220
NR,2040.10.13.10.00,141930
NR,2040.10.13.11.00,143171
NR,2040.10.13.12.00,144841
NR,2040.10.13.13.00,143838
NR,2040.10.13.14.00,143001
NR,2040.10.13.15.00,143656
NR,2040.10.13.16.00,140509
NR,2040.10.13.17.00,139218
NR,2040.10.13.18.00,142793
NR,2040.10.13.19.00,159261
NR,2040.10.13.20.00,158263
NR,2040.10.13.21.00,152000
NR,2040.10.13.22.00,145910
NR,2040.10.13.23.00,147511
SR,2040.07.24.00.00,117592
SR,2040.07.24.01.00,118643
SR,2040.07.24.02.00,117051
SR,2040.07.24.03.00,115817
SR,2040.07.24.04.00,116470
SR,2040.07.24.05.00,117630
SR,2040.07.24.06.00,120195
SR,2040.07.24.07.00,124378
SR,2040.07.24.08.00,124051
SR,2040.07.24.09.00,122005
SR,2040.07.24.10.00,121987
SR,2040.07.24.11.00,121064
SR,2040.07.24.12.00,120881
SR,2040.07.24.13.00,120755
SR,2040.07.24.14.00,119652
SR,2040.07.24.15.00,120086
SR,2040.07.24.16.00,118666
SR,2040.07.24.17.00,118344
SR,2040.07.24.18.00,116030
SR,2040.07.24.19.00,119619
SR,2040.07.24.20.00,124276
SR,2040.07.24.21.00,123840
SR,2040.07.24.22.00,124333
SR,2040.07.24.23.00,122884
SR,2040.10.13.00.00,117425
SR,2040.10.13.01.00,118831
SR,2040.10.13.02.00,116951
SR,2040.10.13.03.00,115387
SR,2040.10.13.04.00,115024
SR,2040.10.13.05.00,116526
SR,2040.10.13.06.00,119988
SR,2040.10.13.07.00,123807
SR,2040.10.13.08.00,125073
SR,2040.10.13.09.00,124924
SR,2040.10.13.10.00,125250
SR,2040.10.13.11.00,124437
SR,2040.10.13.12.00,124137
SR,2040.10.13.13.00,124329
SR,2040.10.13.14.00,122746
SR,2040.10.13.15.00,123276
SR,2040.10.13.16.00,123058
SR,2040.10.13.17.00,122470
SR,2040.10.13.18.00,124151
SR,2040.10.13.19.00,129975
SR,2040.10.13.20.00,128507
SR,2040.10.13.21.00,127693
SR,2040.10.13.22.00,127911
SR,2040.10.13.23.00,124797
WR,2040.07.24.00.00,140066
WR,2040.07.24.01.00,136842
WR,2040.07.24.02.00,134754
WR,2040.07.24.03.00,132721
WR,2040.07.24.04.00,131284
WR,2040.07.24.05.00,132244
WR,2040.07.24.06.00,137066
WR,2040.07.24.07.00,139251
WR,2040.07.24.08.00,139968
WR,2040.07.24.09.00,141286
WR,2040.07.24.10.00,143425
WR,2040.07.24.11.00,144095
WR,2040.07.24.12.00,143371
WR,2040.07.24.13.00,141702
WR,2040.07.24.14.00,141954
WR,2040.07.24.15.00,142831
WR,2040.07.24.16.00,143286
WR,2040.07.24.17.00,141418
WR,2040.07.24.18.00,138553
WR,2040.07.24.19.00,138557
WR,2040.07.24.20.00,146096
WR,2040.07.24.21.00,144736
WR,2040.07.24.22.00,142966
WR,2040.07.24.23.00,142484
WR,2040.10.13.00.00,161447
WR,2040.10.13.01.00,160630
WR,2040.10.13.02.00,158526
WR,2040.10.13.03.00,157173
WR,2040.10.13.04.00,155592
WR,2040.10.13.05.00,156337
WR,2040.10.13.06.00,159088
WR,2040.10.13.07.00,162942
WR,2040.10.13.08.00,163566
WR,2040.10.13.09.00,163874
WR,2040.10.13.10.00,166593
WR,2040.10.13.11.00,170030
WR,2040.10.13.12.00,169454
WR,2040.10.13.13.00,168802
WR,2040.10.13.14.00,168453
WR,2040.10.13.15.00,170960
WR,2040.10.13.16.00,171139
WR,2040.10.13.17.00,167944
WR,2040.10.13.18.00,161927
WR,2040.10.13.19.00,168446
WR,2040.10.13.20.00,166028
WR,2040.10.13.21.00,162227
WR,2040.10.13.22.00,160073
WR,2040.10.13.23.00,162271
ER,2040.07.24.00.00,56524
ER,2040.07.24.01.00,54492
ER,2040.07.24.02.00,53598
ER,2040.07.24.03.00,52916
ER,2040.07.24.04.00,52345
ER,2040.07.24.05.00,52100
ER,2040.07.24.06.00,50674
ER,2040.07.24.07.00,50466
ER,2040.07.24.08.00,50485
ER,2040.07.24.09.00,50906
ER,2040.07.24.10.00,51291
ER,2040.07.24.11.00,50977
ER,2040.07.24.12.00,51020
ER,2040.07.24.13.00,50739
ER,2040.07.24.14.00,50152
ER,2040.07.24.15.00,50891
ER,2040.07.24.16.00,50929
ER,2040.07.24.17.00,50855
ER,2040.07.24.18.00,51727
ER,2040.07.24.19.00,58568
ER,2040.07.24.20.00,60765
ER,2040.07.24.21.00,61081
ER,2040.07.24.22.00,59736
ER,2040.07.24.23.00,57965
ER,2040.10.13.00.00,58510
ER,2040.10.13.01.00,56795
ER,2040.10.13.02.00,56106
ER,2040.10.13.03.00,56052
ER,2040.10.13.04.00,56193
ER,2040.10.13.05.00,56706
ER,2040.10.13.06.00,54240
ER,2040.10.13.07.00,52390
ER,2040.10.13.08.00,52527
ER,2040.10.13.09.00,52665
ER,2040.10.13.10.00,52728
ER,2040.10.13.11.00,52684
ER,2040.10.13.12.00,52622
ER,2040.10.13.13.00,52422
ER,2040.10.13.14.00,51776
ER,2040.10.13.15.00,52156
ER,2040.10.13.16.00,52084
ER,2040.10.13.17.00,53933
ER,2040.10.13.18.00,64057
ER,2040.10.13.19.00,64956
ER,2040.10.13.20.00,64872
ER,2040.10.13.21.00,63715
ER,2040.10.13.22.00,61458
ER,2040.10.13.23.00,59538
NER,2050.01.04.00.00,8009
NER,2050.01.04.01.00,7427
NER,2050.01.04.02.00,7206
NER,2050.01.04.03.00,7111
NER,2050.01.04.04.00,7165
NER,2050.01.04.05.00,7463
NER,2050.01.04.06.00,8198
NER,2050.01.04.07.00,9088
NER,2050.01.04.08.00,9264
NER,2050.01.04.09.00,8941
NER,2050.01.04.10.00,8365
NER,2050.01.04.11.00,8022
NER,2050.01.04.12.00,7890
NER,2050.01.04.13.00,7749
NER,2050.01.04.14.00,7659
NER,2050.01.04.15.00,7780
NER,2050.01.04.16.00,8087
NER,2050.01.04.17.00,9956
NER,2050.01.04.18.00,11494
NER,2050.01.04.19.00,11467
NER,2050.01.04.20.00,11431
NER,2050.01.04.21.00,10861
NER,2050.01.04.22.00,9744
NER,2050.01.04.23.00,8738
NER,2050.04.29.00.00,6772
NER,2050.04.29.01.00,6409
NER,2050.04.29.02.00,6158
NER,2050.04.29.03.00,5989
NER,2050.04.29.04.00,5910
NER,2050.04.29.05.00,6132
NER,2050.04.29.06.00,6667
NER,2050.04.29.07.00,7025
NER,2050.04.29.08.00,6945
NER,2050.04.29.09.00,6814
NER,2050.04.29.10.00,6681
NER,2050.04.29.11.00,6665
NER,2050.04.29.12.00,6690
NER,2050.04.29.13.00,6762
NER,2050.04.29.14.00,6831
NER,2050.04.29.15.00,6903
NER,2050.04.29.16.00,7065
NER,2050.04.29.17.00,7379
NER,2050.04.29.18.00,9131
NER,2050.04.29.19.00,9845
NER,2050.04.29.20.00,9859
NER,2050.04.29.21.00,9430
NER,2050.04.29.22.00,8557
NER,2050.04.29.23.00,7522
NR,2050.01.04.00.00,172399
NR,2050.01.04.01.00,167873
NR,2050.01.04.02.00,163204
NR,2050.01.04.03.00,160708
NR,2050.01.04.04.00,160560
NR,2050.01.04.05.00,165028
NR,2050.01.04.06.00,179854
NR,2050.01.04.07.00,195923
NR,2050.01.04.08.00,200300
NR,2050.01.04.09.00,201978
NR,2050.01.04.10.00,202771
NR,2050.01.04.11.00,200138
NR,2050.01.04.12.00,197179
NR,2050.01.04.13.00,195508
NR,2050.01.04.14.00,192455
NR,2050.01.04.15.00,188148
NR,2050.01.04.16.00,186899
NR,2050.01.04.17.00,189328
NR,2050.01.04.18.00,200438
NR,2050.01.04.19.00,209937
NR,2050.01.04.20.00,198544
NR,2050.01.04.21.00,186610
NR,2050.01.04.22.00,174993
NR,2050.01.04.23.00,178425
NR,2050.04.29.00.00,166989
NR,2050.04.29.01.00,164201
NR,2050.04.29.02.00,160956
NR,2050.04.29.03.00,157415
NR,2050.04.29.04.00,156270
NR,2050.04.29.05.00,160067
NR,2050.04.29.06.00,169310
NR,2050.04.29.07.00,170489
NR,2050.04.29.08.00,166911
NR,2050.04.29.09.00,163855
NR,2050.04.29.10.00,163803
NR,2050.04.29.11.00,162317
NR,2050.04.29.12.00,162902
NR,2050.04.29.13.00,160991
NR,2050.04.29.14.00,158439
NR,2050.04.29.15.00,160514
NR,2050.04.29.16.00,157397
NR,2050.04.29.17.00,158207
NR,2050.04.29.18.00,158124
NR,2050.04.29.19.00,167904
NR,2050.04.29.20.00,185158
NR,2050.04.29.21.00,182598
NR,2050.04.29.22.00,175169
NR,2050.04.29.23.00,173038
SR,2050.01.04.00.00,147319
SR,2050.01.04.01.00,149350
SR,2050.01.04.02.00,147243
SR,2050.01.04.03.00,145806
SR,2050.01.04.04.00,146956
SR,2050.01.04.05.00,152474
SR,2050.01.04.06.00,161600
SR,2050.01.04.07.00,174992
SR,2050.01.04.08.00,184342
SR,2050.01.04.09.00,182383
SR,2050.01.04.10.00,179060
SR,2050.01.04.11.00,176152
SR,2050.01.04.12.00,174423
SR,2050.01.04.13.00,172161
SR,2050.01.04.14.00,167009
SR,2050.01.04.15.00,167191
SR,2050.01.04.16.00,166452
SR,2050.01.04.17.00,166669
SR,2050.01.04.18.00,165704
SR,2050.01.04.19.00,177933
SR,2050.01.04.20.00,172954
SR,2050.01.04.21.00,168148
SR,2050.01.04.22.00,164673
SR,2050.01.04.23.00,157768
SR,2050.04.29.00.00,167303
SR,2050.04.29.01.00,166579
SR,2050.04.29.02.00,163706
SR,2050.04.29.03.00,161561
SR,2050.04.29.04.00,160516
SR,2050.04.29.05.00,162143
SR,2050.04.29.06.00,166244
SR,2050.04.29.07.00,168033
SR,2050.04.29.08.00,170749
SR,2050.04.29.09.00,171256
SR,2050.04.29.10.00,172064
SR,2050.04.29.11.00,173656
SR,2050.04.29.12.00,175313
SR,2050.04.29.13.00,176420
SR,2050.04.29.14.00,173574
SR,2050.04.29.15.00,173815
SR,2050.04.29.16.00,171038
SR,2050.04.29.17.00,167569
SR,2050.04.29.18.00,160892
SR,2050.04.29.19.00,170248
SR,2050.04.29.20.00,178214
SR,2050.04.29.21.00,175874
SR,2050.04.29.22.00,175291
SR,2050.04.29.23.00,177116
WR,2050.01.04.00.00,184631
WR,2050.01.04.01.00,182336
WR,2050.01.04.02.00,180484
WR,2050.01.04.03.00,179346
WR,2050.01.04.04.00,178907
WR,2050.01.04.05.00,181736
WR,2050.01.04.06.00,193096
WR,2050.01.04.07.00,210802
WR,2050.01.04.08.00,224643
WR,2050.01.04.09.00,229685
WR,2050.01.04.10.00,232046
WR,2050.01.04.11.00,232618
WR,2050.01.04.12.00,226833
WR,2050.01.04.13.00,221735
WR,2050.01.04.14.00,216987
WR,2050.01.04.15.00,217105
WR,2050.01.04.16.00,217638
WR,2050.01.04.17.00,215927
WR,2050.01.04.18.00,209953
WR,2050.01.04.19.00,215383
WR,2050.01.04.20.00,208708
WR,2050.01.04.21.00,200781
WR,2050.01.04.22.00,191269
WR,2050.01.04.23.00,189279
WR,2050.04.29.00.00,207385
WR,2050.04.29.01.00,203684
WR,2050.04.29.02.00,200632
WR,2050.04.29.03.00,197874
WR,2050.04.29.04.00,195571
WR,2050.04.29.05.00,195399
WR,2050.04.29.06.00,199419
WR,2050.04.29.07.00,200927
WR,2050.04.29.08.00,202038
WR,2050.04.29.09.00,205319
WR,2050.04.29.10.00,211030
WR,2050.04.29.11.00,217204
WR,2050.04.29.12.00,217413
WR,2050.04.29.13.00,214868
WR,2050.04.29.14.00,211668
WR,2050.04.29.15.00,215231
WR,2050.04.29.16.00,216194
WR,2050.04.29.17.00,210367
WR,2050.04.29.18.00,200055
WR,2050.04.29.19.00,200555
WR,2050.04.29.20.00,211249
WR,2050.04.29.21.00,207867
WR,2050.04.29.22.00,206068
WR,2050.04.29.23.00,209502
ER,2050.01.04.00.00,71378
ER,2050.01.04.01.00,69971
ER,2050.01.04.02.00,68896
ER,2050.01.04.03.00,68665
ER,2050.01.04.04.00,69149
ER,2050.01.04.05.00,70144
ER,2050.01.04.06.00,72765
ER,2050.01.04.07.00,73888
ER,2050.01.04.08.00,73310
ER,2050.01.04.09.00,72831
ER,2050.01.04.10.00,71197
ER,2050.01.04.11.00,69913
ER,2050.01.04.12.00,69291
ER,2050.01.04.13.00,67444
ER,2050.01.04.14.00,64644
ER,2050.01.04.15.00,64494
ER,2050.01.04.16.00,65852
ER,2050.01.04.17.00,70866
ER,2050.01.04.18.00,83944
ER,2050.01.04.19.00,87165
ER,2050.01.04.20.00,86792
ER,2050.01.04.21.00,83985
ER,2050.01.04.22.00,78912
ER,2050.01.04.23.00,74043
ER,2050.04.29.00.00,74447
ER,2050.04.29.01.00,71564
ER,2050.04.29.02.00,70461
ER,2050.04.29.03.00,69997
ER,2050.04.29.04.00,69657
ER,2050.04.29.05.00,70173
ER,2050.04.29.06.00,67931
ER,2050.04.29.07.00,67442
ER,2050.04.29.08.00,67648
ER,2050.04.29.09.00,68370
ER,2050.04.29.10.00,69374
ER,2050.04.29.11.00,70072
ER,2050.04.29.12.00,70628
ER,2050.04.29.13.00,70028
ER,2050.04.29.14.00,69303
ER,2050.04.29.15.00,69867
ER,2050.04.29.16.00,69444
ER,2050.04.29.17.00,68393
ER,2050.04.29.18.00,69956
ER,2050.04.29.19.00,81091
ER,2050.04.29.20.00,82814
ER,2050.04.29.21.00,83007
ER,2050.04.29.22.00,80786
ER,2050.04.29.23.00,77759
NER,2050.07.23.00.00,9118
NER,2050.07.23.01.00,8805
NER,2050.07.23.02.00,8630
NER,2050.07.23.03.00,8497
NER,2050.07.23.04.00,8260
NER,2050.07.23.05.00,8059
NER,2050.07.23.06.00,8157
NER,2050.07.23.07.00,8321
NER,2050.07.23.08.00,8404
NER,2050.07.23.09.00,8436
NER,2050.07.23.10.00,8408
NER,2050.07.23.11.00,8333
NER,2050.07.23.12.00,8309
NER,2050.07.23.13.00,8343
NER,2050.07.23.14.00,8467
NER,2050.07.23.15.00,8586
NER,2050.07.23.16.00,8709
NER,2050.07.23.17.00,8744
NER,2050.07.23.18.00,9411
NER,2050.07.23.19.00,10974
NER,2050.07.23.20.00,10897
NER,2050.07.23.21.00,10870
NER,2050.07.23.22.00,10436
NER,2050.07.23.23.00,9603
NER,2050.10.22.00.00,8779
NER,2050.10.22.01.00,8348
NER,2050.10.22.02.00,8190
NER,2050.10.22.03.00,8098
NER,2050.10.22.04.00,8026
NER,2050.10.22.05.00,8123
NER,2050.10.22.06.00,8447
NER,2050.10.22.07.00,8519
NER,2050.10.22.08.00,8482
NER,2050.10.22.09.00,8326
NER,2050.10.22.10.00,8209
NER,2050.10.22.11.00,8175
NER,2050.10.22.12.00,8214
NER,2050.10.22.13.00,8357
NER,2050.10.22.14.00,8474
NER,2050.10.22.15.00,8599
NER,2050.10.22.16.00,8784
NER,2050.10.22.17.00,9880
NER,2050.10.22.18.00,11205
NER,2050.10.22.19.00,11195
NER,2050.10.22.20.00,11345
NER,2050.10.22.21.00,11281
NER,2050.10.22.22.00,10661
NER,2050.10.22.23.00,9637
NR,2050.07.23.00.00,223512
NR,2050.07.23.01.00,219615
NR,2050.07.23.02.00,215662
NR,2050.07.23.03.00,214165
NR,2050.07.23.04.00,210432
NR,2050.07.23.05.00,209860
NR,2050.07.23.06.00,207149
NR,2050.07.23.07.00,207143
NR,2050.07.23.08.00,208108
NR,2050.07.23.09.00,210797
NR,2050.07.23.10.00,214174
NR,2050.07.23.11.00,216897
NR,2050.07.23.12.00,220152
NR,2050.07.23.13.00,220464
NR,2050.07.23.14.00,221901
NR,2050.07.23.15.00,223882
NR,2050.07.23.16.00,219696
NR,2050.07.23.17.00,216115
NR,2050.07.23.18.00,211818
NR,2050.07.23.19.00,214508
NR,2050.07.23.20.00,227573
NR,2050.07.23.21.00,230932
NR,2050.07.23.22.00,230018
NR,2050.07.23.23.00,228257
NR,2050.10.22.00.00,203670
NR,2050.10.22.01.00,199255
NR,2050.10.22.02.00,192360
NR,2050.10.22.03.00,188612
NR,2050.10.22.04.00,188154
NR,2050.10.22.05.00,194498
NR,2050.10.22.06.00,205203
NR,2050.10.22.07.00,208192
NR,2050.10.22.08.00,201196
NR,2050.10.22.09.00,198098
NR,2050.10.22.10.00,199094
NR,2050.10.22.11.00,200834
NR,2050.10.22.12.00,203177
NR,2050.10.22.13.00,201770
NR,2050.10.22.14.00,200595
NR,2050.10.22.15.00,201515
NR,2050.10.22.16.00,197100
NR,2050.10.22.17.00,195289
NR,2050.10.22.18.00,200304
NR,2050.10.22.19.00,223404
NR,2050.10.22.20.00,222004
NR,2050.10.22.21.00,213219
NR,2050.10.22.22.00,204676
NR,2050.10.22.23.00,206922
SR,2050.07.23.00.00,164953
SR,2050.07.23.01.00,166427
SR,2050.07.23.02.00,164195
SR,2050.07.23.03.00,162463
SR,2050.07.23.04.00,163379
SR,2050.07.23.05.00,165007
SR,2050.07.23.06.00,168604
SR,2050.07.23.07.00,174472
SR,2050.07.23.08.00,174014
SR,2050.07.23.09.00,171144
SR,2050.07.23.10.00,171118
SR,2050.07.23.11.00,169823
SR,2050.07.23.12.00,169567
SR,2050.07.23.13.00,169391
SR,2050.07.23.14.00,167842
SR,2050.07.23.15.00,168451
SR,2050.07.23.16.00,166459
SR,2050.07.23.17.00,166008
SR,2050.07.23.18.00,162762
SR,2050.07.23.19.00,167797
SR,2050.07.23.20.00,174329
SR,2050.07.23.21.00,173718
SR,2050.07.23.22.00,174409
SR,2050.07.23.23.00,172377
SR,2050.10.22.00.00,164719
SR,2050.10.22.01.00,166691
SR,2050.10.22.02.00,164054
SR,2050.10.22.03.00,161860
SR,2050.10.22.04.00,161351
SR,2050.10.22.05.00,163458
SR,2050.10.22.06.00,168314
SR,2050.10.22.07.00,173670
SR,2050.10.22.08.00,175447
SR,2050.10.22.09.00,175238
SR,2050.10.22.10.00,175695
SR,2050.10.22.11.00,174555
SR,2050.10.22.12.00,174135
SR,2050.10.22.13.00,174403
SR,2050.10.22.14.00,172182
SR,2050.10.22.15.00,172926
SR,2050.10.22.16.00,172620
SR,2050.10.22.17.00,171796
SR,2050.10.22.18.00,174153
SR,2050.10.22.19.00,182323
SR,2050.10.22.20.00,180264
SR,2050.10.22.21.00,179123
SR,2050.10.22.22.00,179429
SR,2050.10.22.23.00,175060
WR,2050.07.23.00.00,196479
WR,2050.07.23.01.00,191956
WR,2050.07.23.02.00,189028
WR,2050.07.23.03.00,186175
WR,2050.07.23.04.00,184159
WR,2050.07.23.05.00,185507
WR,2050.07.23.06.00,192270
WR,2050.07.23.07.00,195336
WR,2050.07.23.08.00,196342
WR,2050.07.23.09.00,198189
WR,2050.07.23.10.00,201190
WR,2050.07.23.11.00,202130
WR,2050.07.23.12.00,201114
WR,2050.07.23.13.00,198773
WR,2050.07.23.14.00,199127
WR,2050.07.23.15.00,200357
WR,2050.07.23.16.00,200996
WR,2050.07.23.17.00,198376
WR,2050.07.23.18.00,194357
WR,2050.07.23.19.00,194362
WR,2050.07.23.20.00,204937
WR,2050.07.23.21.00,203029
WR,2050.07.23.22.00,200546
WR,2050.07.23.23.00,199870
WR,2050.10.22.00.00,226471
WR,2050.10.22.01.00,225325
WR,2050.10.22.02.00,222374
WR,2050.10.22.03.00,220475
WR,2050.10.22.04.00,218257
WR,2050.10.22.05.00,219302
WR,2050.10.22.06.00,223161
WR,2050.10.22.07.00,228568
WR,2050.10.22.08.00,229443
WR,2050.10.22.09.00,229876
WR,2050.10.22.10.00,233689
WR,2050.10.22.11.00,238510
WR,2050.10.22.12.00,237704
WR,2050.10.22.13.00,236788
WR,2050.10.22.14.00,236298
WR,2050.10.22.15.00,239815
WR,2050.10.22.16.00,240066
WR,2050.10.22.17.00,235585
WR,2050.10.22.18.00,227145
WR,2050.10.22.19.00,236289
WR,2050.10.22.20.00,232896
WR,2050.10.22.21.00,227565
WR,2050.10.22.22.00,224543
WR,2050.10.22.23.00,227626
ER,2050.07.23.00.00,79290
ER,2050.07.23.01.00,76439
ER,2050.07.23.02.00,75185
ER,2050.07.23.03.00,74228
ER,2050.07.23.04.00,73427
ER,2050.07.23.05.00,73083
ER,2050.07.23.06.00,71083
ER,2050.07.23.07.00,70792
ER,2050.07.23.08.00,70818
ER,2050.07.23.09.00,71408
ER,2050.07.23.10.00,71948
ER,2050.07.23.11.00,71508
ER,2050.07.23.12.00,71569
ER,2050.07.23.13.00,71175
ER,2050.07.23.14.00,70351
ER,2050.07.23.15.00,71388
ER,2050.07.23.16.00,71440
ER,2050.07.23.17.00,71337
ER,2050.07.23.18.00,72560
ER,2050.07.23.19.00,82156
ER,2050.07.23.20.00,85239
ER,2050.07.23.21.00,85682
ER,2050.07.23.22.00,83795
ER,2050.07.23.23.00,81311
ER,2050.10.22.00.00,82075
ER,2050.10.22.01.00,79670
ER,2050.10.22.02.00,78702
ER,2050.10.22.03.00,78627
ER,2050.10.22.04.00,78825
ER,2050.10.22.05.00,79545
ER,2050.10.22.06.00,76086
ER,2050.10.22.07.00,73491
ER,2050.10.22.08.00,73683
ER,2050.10.22.09.00,73876
ER,2050.10.22.10.00,73964
ER,2050.10.22.11.00,73902
ER,2050.10.22.12.00,73816
ER,2050.10.22.13.00,73535
ER,2050.10.22.14.00,72629
ER,2050.10.22.15.00,73162
ER,2050.10.22.16.00,73061
ER,2050.10.22.17.00,75654
ER,2050.10.22.18.00,89857
ER,2050.10.22.19.00,91117
ER,2050.10.22.20.00,91000
ER,2050.10.22.21.00,89377
ER,2050.10.22.22.00,86211
ER,2050.10.22.23.00,83517
